,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,ONEOFFPURCHASES_TOTAL,TOTAL_OWED,PCT_PAID,PAID_FULL,TENURE_6.0,TENURE_7.0,TENURE_8.0,TENURE_9.0,TENURE_10.0,TENURE_11.0,TENURE_12.0
10,0.06790476780614961,1.0,0.018762807259525317,0.0,0.04089422222222223,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.03839732888146912,0.021357815268797358,0.028436170306052343,0.014506331409229654,0.018551651748648226,0.0009074410163339383,True,0,0,0,0,0,0,1
11,0.033124264170719744,0.82,0.03042808083349834,0.03660780766046184,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.01675977653631285,0.06510851419031721,0.013911660306442161,0.0020358292866509147,0.0505830940796035,0.030085645031406677,0.0,False,0,0,0,0,0,0,1
12,0.07965755647440496,1.0,0.06562027358722762,0.06133840350823392,0.03190044444444445,0.0,1.0,0.25,0.92,0.0,0.0,0.07262569832402235,0.0984974958263773,0.011992157957535938,0.006415839759621632,0.07495493970806008,0.06488178695238936,0.0,False,0,0,0,0,0,0,1
13,0.04840010628499292,1.0,0.04359601848058619,0.010302922506056609,0.07635422222222223,0.0,0.75,0.17,0.75,0.0,0.0,0.07262569832402235,0.24874791318864775,0.0326467208764413,0.003286905606232791,0.024659796306929792,0.043105391495660894,0.0,False,0,0,0,0,0,0,1
14,0.14560466393672472,1.0,0.0,0.0,0.0,0.007357457091754052,0.0,0.0,0.0,0.05333333333333333,0.008130081300813009,0.0,0.0984974958263773,0.01588380307514686,0.012956538480314623,0.014506331409229654,0.006992455704634929,0.0018148820326678765,True,0,0,0,0,0,0,1
15,0.36161105784025116,1.0,0.03286529633110568,0.0,0.07163111111111112,0.04882533353161971,0.5,0.0,0.5,0.11333333333333334,0.032520325203252036,0.030726256983240226,0.26544240400667785,0.03930169230077671,0.027614378464787086,0.014506331409229654,0.07889855465188535,0.0,False,0,0,0,0,0,0,1
16,0.10880926149784123,0.88,0.0,0.0,0.0,0.05906734827962877,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.0984974958263773,0.007727889643598727,0.004928656976965615,0.014506331409229654,0.0561370336632274,0.0,False,0,0,1,0,0,0,0
17,0.0021577323907716905,0.45,0.010583290187903362,0.0,0.02306666666666667,0.0,0.42,0.0,0.33,0.0,0.0,0.0223463687150838,0.08180300500834727,0.00501937246310636,0.0009580373113651364,0.014506331409229654,0.010464186473012683,0.0,False,0,0,0,0,0,0,1
18,0.1044507365907093,1.0,0.010284551842522274,0.004072495323376982,0.01503777777777778,0.0,0.67,0.08,0.58,0.0,0.0,0.025139664804469275,0.43238731218697835,0.033927243447943546,0.009745412054857844,0.018519749765783192,0.01016881011110587,0.0027223230490018148,True,0,0,0,0,0,0,1
19,0.18788760677073213,1.0,0.008128945665714442,0.0,0.017717333333333335,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.13188647746243742,0.020779756426665782,0.16314838806950374,0.014506331409229654,0.008037462997305926,0.0018148820326678765,True,0,0,0,0,0,0,1
20,0.10590060252668416,1.0,0.003602804836991842,0.0,0.007852444444444445,0.0,0.67,0.0,0.67,0.0,0.0,0.0223463687150838,0.06510851419031721,0.00439793949230188,0.1774371481061552,0.014506331409229654,0.0035622590868051654,0.0009074410163339383,True,0,0,0,0,0,0,1
21,0.3344789777316136,1.0,0.12969016653286317,0.14499162807813792,0.019996000000000003,0.0048587941458563206,1.0,0.92,1.0,0.22,0.04878048780487805,0.2569832402234637,0.3739565943238732,0.040968047462337454,0.021723103396962103,0.15739466287890236,0.13284839188237207,0.0,False,0,0,0,0,0,0,1
22,0.006949484171202859,0.64,0.016637584709653857,0.0,0.03626222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.04748603351955307,0.05843071786310518,0.046521316018381165,0.0011298819821059045,0.014506331409229654,0.016450346326264062,0.0018148820326678765,True,0,0,0,0,0,0,1
23,0.19955480031129322,0.82,0.08663106140612571,0.08475108098991076,0.03527955555555556,0.1691746287062811,1.0,0.08,0.92,0.22,0.10569105691056911,0.036312849162011177,0.2988313856427379,0.18688413666162737,0.018655944327038338,0.09802798513101033,0.24643804334632993,0.0,False,0,0,0,0,0,0,1
24,0.28191621759856833,1.0,0.0,0.0,0.0,0.01694945458163519,0.0,0.0,0.0,0.24,0.032520325203252036,0.0,0.1986644407345576,0.028049851857635068,0.02168671891983649,0.014506331409229654,0.01610859688364833,0.0009074410163339383,True,0,0,0,0,0,1,0
25,0.008915546490757303,1.0,0.008148521693807675,0.0,0.01776,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0984974958263773,0.004244947111164737,0.002133465329585121,0.014506331409229654,0.00805681871794965,0.0,False,0,0,0,0,0,0,1
26,0.08485837944792719,1.0,0.002079952984905863,0.0025023766444846516,0.0,0.005194197959531335,0.17,0.17,0.0,0.16666666666666666,0.04065040650406505,0.00558659217877095,0.05509181969949917,0.017550355391837934,0.012710746940595534,0.016972407748798695,0.006993060570905046,0.0018148820326678765,True,0,0,0,0,0,0,1
27,0.0066002770551495185,1.0,0.004756974826655291,0.0,0.010368,0.0,1.0,0.0,1.0,0.0,0.0,0.0335195530726257,0.0317195325542571,0.004096292142894884,0.002156238347642161,0.014506331409229654,0.00470344011642466,0.0,False,0,0,0,0,0,0,1
28,0.3756134755087659,1.0,0.007892605909880532,0.005018246496366034,0.008111111111111112,0.04743916748572943,0.67,0.17,0.42,0.5533333333333332,0.13008130081300814,0.0223463687150838,0.3489148580968281,0.03157340834691732,0.021580052197327938,0.0194517815588262,0.052889506658972775,0.0,False,0,0,0,0,0,0,1
29,0.0011584224030280722,1.0,0.0020391695930449634,0.0,0.0044444444444444444,0.0,0.42,0.0,0.42,0.0,0.0,0.013966480446927375,0.22871452420701172,0.0031696630303374427,0.002089882484682855,0.014506331409229654,0.0020162209003878,0.0009074410163339383,True,0,0,0,0,0,0,1
30,0.637301411426897,1.0,0.061950176153665305,0.024856941335214204,0.08999155555555556,0.06753857515113856,1.0,0.17,1.0,0.3333333333333333,0.0813008130081301,0.1787709497206704,0.43238731218697835,0.08340292909434029,0.04308576488743519,0.03900268971561547,0.12544099791643734,0.0,False,0,0,0,0,0,0,1
31,0.06103352703388202,1.0,0.02748209252242628,0.009813241743077064,0.042120444444444446,0.0037299619557457898,1.0,0.08,1.0,0.11333333333333334,0.016260162601626018,0.12569832402234637,0.1986644407345576,0.012736221419406531,0.0033616377516958373,0.024177219015382757,0.03071773028367825,0.0,False,0,0,0,0,0,0,1
32,0.3535561887377817,1.0,0.006626281592599609,0.00797203226103223,0.0,0.025235477449768454,0.08,0.08,0.0,0.11333333333333334,0.024390243902439025,0.008379888268156424,0.3489148580968281,0.03391304827855969,0.032808197134761685,0.02236271872827828,0.030535262292193156,0.0009074410163339383,True,0,0,0,0,0,0,1
33,0.006598701684701158,1.0,0.012985228051551024,0.015622435523935108,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.030726256983240226,0.03839732888146912,0.008348533993881881,0.002569162899193665,0.029902142706035237,0.01283909307157947,0.0,False,0,0,0,0,0,0,1
34,0.18469118013100783,0.73,0.011159967348816476,0.0,0.024323555555555557,0.0,1.0,0.0,1.0,0.0,0.0,0.03910614525139665,0.36560934891485813,0.1722270328074023,0.23378413874997855,0.014506331409229654,0.011034373743642351,0.013611615245009074,True,0,0,0,0,0,0,1
35,0.086978828071421,1.0,0.0,0.0,0.0,0.00210576739692485,0.0,0.0,0.0,0.05333333333333333,0.008130081300813009,0.0,0.05843071786310518,0.006930002831147671,0.008305214981871237,0.014506331409229654,0.0020013008657249307,0.0027223230490018148,True,0,0,0,0,0,0,1
36,0.3900134116537504,1.0,0.0,0.0,0.0,0.18824576168169477,0.0,0.0,0.0,0.48666666666666664,0.0894308943089431,0.0,0.2988313856427379,0.03226167690690413,0.02600364551520092,0.014506331409229654,0.17890694213083097,0.0,False,0,0,0,0,0,1,0
37,0.21254267941106353,1.0,0.04854345174723188,0.040287527983072155,0.03281688888888889,0.036015283891431,0.75,0.5,0.75,0.22,0.05691056910569106,0.11452513966480447,0.16527545909849753,0.03189753138118209,0.020170350027831508,0.05420943515972076,0.08222572238170531,0.0,False,0,0,0,0,0,0,1
38,0.3292219665454332,1.0,0.004159905969811726,0.005004753288969303,0.0,0.06206773799297837,0.08,0.08,0.0,0.22,0.0975609756097561,0.00558659217877095,0.2988313856427379,0.024390258328424168,0.026822558009355516,0.019438484088367736,0.06310166551943698,0.0,False,0,0,0,0,0,0,1
39,0.07412643083020973,0.45,0.01964209718804631,0.02363126744150388,0.0,0.13097253740728398,0.08,0.08,0.0,0.22,0.04878048780487805,0.01675977653631285,0.24874791318864775,0.3957116393291363,0.009422663419635656,0.03779479585360694,0.143896072683957,0.0018148820326678765,True,0,0,0,0,0,0,1
40,0.03483931746550202,0.73,0.0,0.0,0.0,0.06646681040307646,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.05843071786310518,0.0604686614034133,0.003708206440288034,0.014506331409229654,0.06316941054169001,0.0,False,0,0,0,0,0,0,1
41,0.041216417040467065,0.91,0.031129759090465108,0.01929037995645374,0.03290177777777778,0.046426591645962925,0.58,0.42,0.33,0.16666666666666666,0.0894308943089431,0.07541899441340782,0.0984974958263773,0.02488708925685922,0.004752755044387098,0.033516878721025115,0.07490280807149681,0.0,False,0,0,0,0,0,0,1
42,0.2155479611030534,1.0,0.0041562354645442445,0.005000337330184918,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.002793296089385475,0.14858096828046746,0.017118585656412232,0.023574785347944882,0.019434132188944967,0.004109461439170414,0.003629764065335753,True,0,0,0,0,0,0,1
43,0.07145565279675516,1.0,0.0,0.0,0.0,0.0314314317712058,0.0,0.0,0.0,0.05333333333333333,0.008130081300813009,0.0,0.048414023372287146,0.007458181425305413,0.004205809972775773,0.014506331409229654,0.029872127238055605,0.0,False,0,0,0,0,0,0,1
44,0.27915301783214325,1.0,0.031106308640145092,0.011525652427244012,0.04691733333333334,0.0,1.0,0.33,1.0,0.0,0.0,0.0558659217877095,0.2821368948247079,0.028199886911817237,0.017259199219539875,0.02586478890265647,0.03075624010287566,0.0,False,0,0,0,0,0,0,1
45,0.11774896366880673,1.0,0.008911171121606491,0.002379711122696188,0.015111111111111112,0.00391728742536947,0.33,0.08,0.33,0.11333333333333334,0.016260162601626018,0.013966480446927375,0.07846410684474125,0.0,0.0,0.016851521653721783,0.01253383722726076,0.0,False,0,0,0,0,0,0,1
46,0.02491448364082814,0.5,0.0022377847114075427,0.0,0.004877333333333333,0.021504454760899086,0.38,0.0,0.25,0.08666666666666667,0.008130081300813009,0.008379888268156424,0.05509181969949917,0.003470127448962451,0.001926544975859946,0.014506331409229654,0.022650225594956542,0.0,False,0,0,1,0,0,0,0
47,0.20532905812801883,1.0,0.0,0.0,0.0,0.04202348844999524,0.0,0.0,0.0,0.3333333333333333,0.05691056910569106,0.0,0.13856427378964944,0.0,0.0,0.014506331409229654,0.03993871494951182,0.0,False,0,0,0,0,0,0,1
48,0.01207101349882425,1.0,0.0487483882913329,0.034418228096537766,0.043896444444444446,0.0,1.0,0.67,1.0,0.0,0.0,0.24301675977653633,0.10851419031719534,0.05015527938064898,0.0022990277884480854,0.04842527728248058,0.04819977684467075,0.0009074410163339383,True,0,0,0,0,0,0,1
49,0.04536069156662189,1.0,0.010348785684703191,0.012450550461529025,0.0,0.01474631188396598,0.17,0.17,0.0,0.05333333333333333,0.016260162601626018,0.008379888268156424,0.13188647746243742,0.011590158646790274,0.003749040817493761,0.0267762700595364,0.024247072548063683,0.0,False,0,0,0,0,0,0,1
50,0.2589557184371905,1.0,0.01838148254562591,0.0158501027323745,0.01134888888888889,0.1809748604128246,0.63,0.38,0.25,0.5866666666666667,0.3008130081300813,0.025139664804469275,0.3989983305509182,0.15995787189175079,0.01325049364443021,0.03012650729849799,0.19017136667920756,0.0,False,0,0,1,0,0,0,0
51,0.05665504743440421,1.0,0.0633743321974479,0.05450617927566009,0.03938266666666667,0.0,0.67,0.58,0.5,0.0,0.0,0.05027932960893855,0.08180300500834727,0.027598366609176226,0.0173081481204211,0.06822182598446613,0.06266112125270225,0.0,False,0,0,0,0,0,0,1
52,0.08221753345299149,1.0,0.0,0.0,0.0,0.006817543931853414,0.0,0.0,0.0,0.16666666666666666,0.024390243902439025,0.0,0.11519198664440736,0.013639783381715202,0.007610376172303272,0.014506331409229654,0.0064793274854862346,0.0018148820326678765,True,0,0,0,0,0,0,1
53,0.024400912874662478,0.89,0.04035965241946453,0.04855641080683247,0.0,0.04203197431498385,0.67,0.67,0.0,0.07333333333333333,0.008130081300813009,0.030726256983240226,0.0984974958263773,0.061316231308707864,0.0017334978400315886,0.06235836682885552,0.07985222713776878,0.0,False,0,0,0,1,0,0,0
54,0.00034973223953612694,0.64,0.006321425738439387,0.0,0.013777777777777778,0.0,0.67,0.0,0.67,0.0,0.0,0.0223463687150838,0.0317195325542571,0.00822176324507881,0.00385551122088113,0.014506331409229654,0.00625028479120218,0.0009074410163339383,True,0,0,0,0,0,0,1
55,0.06889620094165143,1.0,0.026180898405104288,0.03149805268484161,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.01675977653631285,0.1986644407345576,0.0,0.0,0.04554746290307958,0.025886260140078967,0.0,False,0,0,0,0,0,0,1
56,0.1903688152269006,1.0,0.006388106584131957,0.007685485602134379,0.0,0.014181365422348926,0.25,0.25,0.0,0.27999999999999997,0.04065040650406505,0.0111731843575419,0.13188647746243742,0.0,0.0,0.02208032881017861,0.01979404706746719,0.0,False,0,0,0,0,0,0,1
57,0.12531179206790477,1.0,0.10639612052063263,0.11749124474838235,0.019045777777777776,0.0,0.92,0.92,0.5,0.0,0.0,0.11731843575418995,0.24874791318864775,0.11195907532666631,0.01716496604137281,0.13029320922360907,0.10519874494281393,0.0009074410163339383,True,0,0,0,0,0,0,1
58,0.20853388674346773,1.0,0.0,0.0,0.0,0.004764388897857978,0.0,0.0,0.0,0.12,0.024390243902439025,0.0,0.13188647746243742,0.015081184539567851,0.020943454727043783,0.014506331409229654,0.004528028898090922,0.0027223230490018148,True,0,0,0,0,0,1,0
59,0.2884975902083375,1.0,0.004669698368072967,0.0,0.010177777777777779,0.020590739248249952,0.42,0.0,0.33,0.22,0.032520325203252036,0.01675977653631285,0.1986644407345576,0.04161077318721772,0.024802041614156754,0.014506331409229654,0.024186384298962013,0.0009074410163339383,True,0,0,0,0,0,0,1
60,0.09867647877398371,0.73,0.002304261640140809,0.002772240792419271,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.00558659217877095,0.21535893155258767,0.06919533893727076,0.007173631567381761,0.017238357157967905,0.002278329617438214,0.028130671506352085,True,0,0,0,0,0,0,1
61,0.08169818632851515,1.0,0.001349930270595766,0.0016240915084792542,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.002793296089385475,0.05175292153589316,0.0066654206462429715,0.010957486309031686,0.016106863308047992,0.0013347382360567237,0.004537205081669691,True,0,0,0,0,0,0,1
62,0.042512946919468116,0.91,0.0,0.0,0.0,0.0810330098026591,0.0,0.0,0.0,0.3666666666666667,0.05691056910569106,0.0,0.13689482470784642,0.08619918030783012,0.003162701042232038,0.014506331409229654,0.07701298486584268,0.0009074410163339383,True,0,0,0,0,0,1,0
63,0.00037546329019268887,0.09,0.017129024581577695,0.020607807660461833,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.002793296089385475,0.05175292153589316,0.0,0.0,0.034815195382151165,0.01693625556325752,0.0,False,0,0,0,0,0,0,1
64,0.10102798172990379,1.0,0.03849218090615395,0.0,0.08389511111111111,0.03406968719616626,1.0,0.0,1.0,0.05333333333333333,0.032520325203252036,0.17039106145251398,0.06010016694490818,0.07271179784186108,0.04275830459330465,0.014506331409229654,0.07043849175385815,0.0009074410163339383,True,0,0,0,0,0,0,1
65,0.09231985901484735,1.0,0.008408107983002297,0.007978410868165229,0.0038720000000000004,0.0,0.58,0.33,0.17,0.0,0.0,0.030726256983240226,0.05843071786310518,0.015327825607612396,0.011751793473331551,0.022369004805222283,0.008313483638569015,0.0009074410163339383,True,0,0,0,0,0,0,1
66,0.04252712525350336,0.88,0.0,0.0,0.0,0.01927182368239444,0.0,0.0,0.0,0.08666666666666667,0.008130081300813009,0.0,0.048414023372287146,0.002879844988750328,0.0023481075687434303,0.014506331409229654,0.018315753903302853,0.0,False,0,0,1,0,0,0,0
67,0.08277573971519403,1.0,0.0,0.0,0.0,0.00812330640697657,0.0,0.0,0.0,0.27999999999999997,0.04878048780487805,0.0,0.08180300500834727,0.010646771348154666,0.004618472765499034,0.014506331409229654,0.0077203114496749254,0.0009074410163339383,True,0,0,0,0,0,0,1
68,0.2095515760531089,1.0,0.005373211877673479,0.004676009690576221,0.0032400000000000003,0.0,0.67,0.08,0.58,0.0,0.0,0.0223463687150838,0.1986644407345576,0.13558042864679815,0.013109012997765495,0.01911450935356161,0.005312742072521854,0.023593466424682394,True,0,0,0,0,0,0,1
69,0.0892415851587501,1.0,0.027807951823394864,0.033455549081541906,0.0,0.0,0.33,0.33,0.0,0.0,0.0,0.0111731843575419,0.05509181969949917,0.03201444437346859,0.012086844773481107,0.04747656320831697,0.027495002796498393,0.0009074410163339383,True,0,0,0,0,0,0,1
70,0.288170963402044,1.0,0.008546159764451442,0.0,0.01862666666666667,0.013267649909699789,0.92,0.0,0.83,0.22,0.032520325203252036,0.030726256983240226,0.20701168614357265,0.02539772104441747,0.02854322966680326,0.014506331409229654,0.02105942730455057,0.0009074410163339383,True,0,0,0,0,0,0,1
71,0.1570339765395833,0.91,0.09223714645132493,0.04082529363059278,0.12707466666666667,0.5790858220077091,0.67,0.5,0.58,0.5533333333333332,0.21951219512195125,0.09217877094972067,0.2320534223706177,0.5566219676555179,0.014488743781428235,0.05473939980053796,0.641556651573237,0.0,False,0,0,0,0,0,0,1
72,0.0344486255943085,1.0,0.0,0.0,0.0,0.031277837614911874,0.0,0.0,0.0,0.08666666666666667,0.024390243902439025,0.0,0.2320534223706177,0.017950185996149955,0.0018451379802767337,0.014506331409229654,0.02972615284486753,0.0,False,0,0,1,0,0,0,0
73,0.09499326266571585,1.0,0.014557631724747994,0.012342114140268024,0.009369777777777777,0.0,0.5,0.1,0.4,0.0,0.0,0.0223463687150838,0.07345575959933223,0.017527485396719493,0.00815064639379443,0.026669406751488413,0.014393801007868504,0.0009074410163339383,True,0,0,0,0,1,0,0
74,0.02795389835919917,0.91,0.016148999675160286,0.012674783035358336,0.012235555555555557,0.0,0.27,0.09,0.18,0.0,0.0,0.019553072625698324,0.1986644407345576,0.025732293300589806,0.0022970645972362714,0.026997249841337004,0.015967259798531145,0.0009074410163339383,True,0,0,0,0,0,1,0
75,0.3077449412229286,1.0,0.011457482192441738,0.006121009537244319,0.013883111111111112,0.0,0.83,0.17,0.75,0.0,0.0,0.03910614525139665,0.1986644407345576,0.03923465955646404,0.028288669206338067,0.020538547553567654,0.011328540373008933,0.0027223230490018148,True,0,0,0,0,0,0,1
76,0.09072243338020937,1.0,0.01235961082040483,0.0148697598822411,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.04748603351955307,0.36560934891485813,0.058356341337043,0.008162425541065313,0.029160385626643297,0.012220516499340495,0.003629764065335753,True,0,0,0,0,0,0,1
77,0.030394672307193036,1.0,0.0065253426977438835,0.0,0.014222222222222223,0.0,0.75,0.0,0.67,0.0,0.0,0.0223463687150838,0.048414023372287146,0.028368848858511226,0.0024891955771657827,0.014506331409229654,0.006451906881240961,0.003629764065335753,True,0,0,0,0,0,0,1
78,0.06331518856659143,1.0,0.0,0.0,0.0,0.0008131580125340468,0.0,0.0,0.0,0.05333333333333333,0.008130081300813009,0.0,0.03839732888146912,0.0005772702216102527,0.10787984379803683,0.014506331409229654,0.0007728174711186437,0.0,False,0,0,0,0,0,0,1
79,0.3462569723270427,1.0,0.007925436540328555,0.009535036339660831,0.0,0.09805268491707508,0.58,0.58,0.0,0.27999999999999997,0.05691056910569106,0.019553072625698324,0.2320534223706177,0.03202942816337378,0.03276435253103118,0.023903049351748317,0.10102456281274108,0.0,False,0,0,0,0,0,0,1
80,0.0009116143661181928,0.91,0.004992906748570594,0.000986476126222822,0.009095111111111111,0.0,0.67,0.17,0.58,0.0,0.0,0.036312849162011177,0.16527545909849753,0.0070542105632564345,0.001590446640397423,0.015478497385838196,0.004936716874599528,0.0009074410163339383,True,0,0,0,0,0,0,1
81,0.0042839573725761615,0.27,0.0,0.0,0.0,0.06333213187628203,0.0,0.0,0.0,0.11333333333333334,0.04065040650406505,0.0,0.31552587646076796,0.002298237354272785,0.0021554530711574357,0.014506331409229654,0.060190242539277,0.0,False,0,0,0,0,0,0,1
82,0.00019902179997626442,0.64,0.0027131151435463245,0.000691833542886933,0.00466,0.0,0.42,0.17,0.25,0.0,0.0,0.013966480446927375,0.3989983305509182,0.004141243512610436,0.0013026428087455195,0.015188128985463449,0.0026825819079659683,0.0009074410163339383,True,0,0,0,0,0,0,1
83,0.002229674307913506,0.55,0.008075111588458056,0.0,0.0176,0.0,0.5,0.0,0.42,0.0,0.0,0.0335195530726257,0.03839732888146912,0.01430577341197457,0.0018429130302366782,0.014506331409229654,0.007984234765535688,0.0009074410163339383,True,0,0,0,0,0,0,1
84,0.10163029836466045,1.0,0.10023742051571824,0.11077530743046399,0.017789333333333334,0.00623371642063669,1.0,1.0,0.33,0.05333333333333333,0.008130081300813009,0.13966480446927373,0.2988313856427379,0.09702141972197971,0.007784184034255854,0.12367469551814803,0.10503381807316223,0.0,False,0,0,0,0,0,0,1
85,0.0070849660297618985,1.0,0.025444758182015054,0.0306124076175289,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.06145251396648045,0.5492487479131887,0.02514181368524735,0.00224274964037609,0.044674665296624255,0.02515840439503897,0.0009074410163339383,True,0,0,0,0,0,0,1
86,0.37125967671297905,1.0,0.03270379409933652,0.035453770431475976,0.007050666666666666,0.1193536910648721,1.0,0.83,1.0,0.5,0.1869918699186992,0.06424581005586592,0.36560934891485813,0.09049164180540473,0.024556380953851785,0.04944579769711989,0.14576833541205708,0.0,False,0,0,0,0,0,0,1
87,0.42961664935509586,1.0,0.04604465332791459,0.03235376736483793,0.04174355555555556,0.11140307201041386,1.0,0.75,1.0,0.5,0.17073170731707318,0.1675977653631285,0.4490818030050084,0.05957199987066623,0.027151981494697875,0.04639076430233613,0.15140286634028083,0.0,False,0,0,0,0,0,0,1
88,0.21200862882906918,1.0,0.0009176263168702336,0.0011039896960961697,0.0,0.0022114164160331085,0.08,0.08,0.0,0.05333333333333333,0.008130081300813009,0.002793296089385475,0.14858096828046746,0.02117130651550388,0.012681429951832449,0.015594306264921878,0.003009008071738753,0.006352087114337568,True,0,0,0,0,0,0,1
89,0.32086462631687845,1.0,0.0,0.0,0.0,0.057645541600786304,0.0,0.0,0.0,0.27999999999999997,0.11382113821138212,0.0,0.21535893155258767,0.0296168408335088,0.03748883762196816,0.014506331409229654,0.054785762415787496,0.0,False,0,0,0,0,0,0,1
90,0.492631992413016,1.0,0.10399907666400827,0.028159833174890365,0.17565511111111112,0.007865123964697953,1.0,0.25,0.92,0.05333333333333333,0.008130081300813009,0.12849162011173185,0.2988313856427379,0.12636658078589189,0.12861585465369893,0.04225766871165644,0.1103036146405058,0.0009074410163339383,True,0,0,0,0,0,0,1
91,0.10381743767046822,1.0,0.021045045868061243,0.005566561378760465,0.035784,0.09198507930359053,0.91,0.09,0.82,0.3666666666666667,0.17073170731707318,0.04748603351955307,0.13188647746243742,0.060258888344740726,0.01191931912340633,0.019992142403820003,0.10822993144445696,0.0,False,0,0,0,0,0,1,0
92,0.06939401800333349,1.0,0.0009308809192250259,0.00111993621392867,0.0,0.010515259600642465,0.08,0.08,0.0,0.05333333333333333,0.008130081300813009,0.002793296089385475,0.05843071786310518,0.008691386765528135,0.004090766967763484,0.015610021457281877,0.010914005355889203,0.0,False,0,0,0,0,0,0,1
